From	To
ENSG00000147655	E5RGU9
ENSG00000147655	E5RH25
ENSG00000147655	E5RHC3
ENSG00000147655	E5RJA2
ENSG00000147655	E5RJU7
ENSG00000147655	Q6UXX9
ENSG00000147669	E5RGX2
ENSG00000147669	P53803
ENSG00000147676	A0A087WZL1
ENSG00000147676	Q969L2
ENSG00000147677	A0A087WZK9
ENSG00000147677	B3KS98
ENSG00000147677	E5RFH0
ENSG00000147677	E5RFW7
ENSG00000147677	E5RGU4
ENSG00000147677	E5RH59
ENSG00000147677	E5RHC7
ENSG00000147677	E5RJT0
ENSG00000147677	O15372
ENSG00000147679	E5RG01
ENSG00000147679	E5RGP0
ENSG00000147679	E5RH13
ENSG00000147679	E5RIC4
ENSG00000147679	E5RIM0
ENSG00000147679	G3XAM4
ENSG00000147679	Q9BRU9
ENSG00000147684	E7EWZ0
ENSG00000147684	E9PF49
ENSG00000147684	E9PH64
ENSG00000147684	Q9Y6M9
ENSG00000147687	A0A0D9SGD3
ENSG00000147687	E5RG17
ENSG00000147687	E5RG62
ENSG00000147687	E5RGF2
ENSG00000147687	E5RH86
ENSG00000147687	E5RI69
ENSG00000147687	E5RID7
ENSG00000147687	E5RJY6
ENSG00000147687	E5RK70
ENSG00000147687	G5EA19
ENSG00000147687	H0YBX2
ENSG00000147687	Q6P1N9
ENSG00000147687	U3KQS5
ENSG00000147724	E5RFQ7
ENSG00000147724	E5RH68
ENSG00000147724	H0YBQ7
ENSG00000147724	J3QSR3
ENSG00000147724	Q49AJ0
ENSG00000147789	E9PIH3
ENSG00000147789	E9PJX9
ENSG00000147789	E9PJZ3
ENSG00000147789	E9PM16
ENSG00000147789	E9PPK0
ENSG00000147789	E9PQI2
ENSG00000147789	F5H290
ENSG00000147789	P17097
ENSG00000147799	Q9C0H5
ENSG00000147804	A6NDY5
ENSG00000147804	E9PQ16
ENSG00000147804	Q6P5W5
ENSG00000147813	A0A087WUT5
ENSG00000147813	C9J8U2
ENSG00000147813	G5E977
ENSG00000147813	H0YDA6
ENSG00000147813	H0YF31
ENSG00000147813	Q6XQN6
ENSG00000147852	P98155
ENSG00000147852	Q5VVF8
ENSG00000147853	Q9UIJ7
ENSG00000147854	A0A0A0MSQ3
ENSG00000147854	B1AL33
ENSG00000147854	Q96PU4
ENSG00000147862	A0A087WXP2
ENSG00000147862	A0A0A0MRX8
ENSG00000147862	A0A1B0GTC1
ENSG00000147862	A0A1B0GU97
ENSG00000147862	A0A1B0GVN4
ENSG00000147862	A0A1B0GW37
ENSG00000147862	A0A1B0GWB8
ENSG00000147862	A0A1B0GWI9
ENSG00000147862	A0A1B0GWJ4
ENSG00000147862	O00712
ENSG00000147862	Q5VW26
ENSG00000147862	Q5VW27
ENSG00000147862	Q5VW30
ENSG00000147862	Q5VW31
ENSG00000147862	Q5W0Y9
ENSG00000147862	U3KPY9
ENSG00000147862	U3KQE8
ENSG00000147872	Q5SYF3
ENSG00000147872	Q5SYF4
ENSG00000147872	Q5SYF5
ENSG00000147872	Q99541
ENSG00000147874	Q5SYF9
ENSG00000147874	Q5VY60
ENSG00000147874	Q7Z4H7
ENSG00000147883	P42772
ENSG00000147894	Q96LT7
ENSG00000147905	Q8N3Z6
ENSG00000147905	X6R4A7
ENSG00000147912	F5GXN9
ENSG00000147912	J3KN78
ENSG00000147912	Q9UK96
ENSG00000147955	Q5T1J1
ENSG00000147955	Q99720
ENSG00000147996	A0A0A6YYH9
ENSG00000147996	E7EUZ7
ENSG00000147996	F2Z3P0
ENSG00000147996	H0Y857
ENSG00000147996	Q5JTY2
ENSG00000147996	Q5RIA9
ENSG00000147996	Q5RIB0
ENSG00000147996	Q5RIB3
ENSG00000147996	Q5RIB5
ENSG00000147996	Q6NVZ8
ENSG00000148019	A8MST6
ENSG00000148019	Q5JTW2
ENSG00000148053	Q16620
ENSG00000148057	E9PP74
ENSG00000148057	E9PP88
ENSG00000148057	F8W7J0
ENSG00000148057	Q5T6J7
ENSG00000148057	Q5T6J8
ENSG00000148082	Q5T7I8
ENSG00000148082	Q92529
ENSG00000148090	Q13825
ENSG00000148110	A0A0A0MSX1
ENSG00000148110	Q5SR56
ENSG00000148120	A0A0A0MST7
ENSG00000148120	A0A0A0MSU0
ENSG00000148120	H0Y7A8
ENSG00000148120	H0Y7M4
ENSG00000148120	H0YCM2
ENSG00000148120	Q8N6M6
ENSG00000148120	X6RBX4
ENSG00000148123	M9MML5
ENSG00000148123	Q8TBJ4
ENSG00000148143	H0Y6H9
ENSG00000148143	H3BLX4
ENSG00000148143	Q96JM2
ENSG00000148143	U3KQU3
ENSG00000148153	Q5VWJ6
ENSG00000148153	Q9NRY2
ENSG00000148153	X6R8P6
ENSG00000148154	Q16739
ENSG00000148158	H0Y496
ENSG00000148158	Q5VWJ9
ENSG00000148175	F8VSL7
ENSG00000148175	P27105
ENSG00000148180	A0A0A0MS51
ENSG00000148180	A0A0U1RQL8
ENSG00000148180	P06396
ENSG00000148180	Q5T0H8
ENSG00000148180	Q5T0I0
ENSG00000148180	Q5T0I1
ENSG00000148187	Q96E11
ENSG00000148187	X6RDS5
ENSG00000148204	Q5IJ48
ENSG00000148218	B7ZBK6
ENSG00000148218	B7ZBK7
ENSG00000148218	B7ZBK8
ENSG00000148218	P13716
ENSG00000148219	B7ZKP5
ENSG00000148219	H0Y3A8
ENSG00000148219	H7C3I6
ENSG00000148219	O75129
ENSG00000148219	X6R5P2
ENSG00000148225	C9JWF1
ENSG00000148225	F8WDK4
ENSG00000148225	Q8NA23
ENSG00000148229	Q9NRF9
ENSG00000148248	B7Z1G8
ENSG00000148248	O15260
ENSG00000148248	Q5T8U5
ENSG00000148288	Q5T7U8
ENSG00000148288	Q5T7V0
ENSG00000148288	Q8N5D6
ENSG00000148290	A0A087WYS9
ENSG00000148290	Q15526
ENSG00000148291	Q15527
ENSG00000148296	O75683
ENSG00000148297	E7EN96
ENSG00000148297	E9PGW7
ENSG00000148297	Q15528
ENSG00000148297	Q5T8T7
ENSG00000148297	Q5T8T8
ENSG00000148300	A0A0C4DG22
ENSG00000148300	A0A0C4DG31
ENSG00000148300	Q9GZR2
ENSG00000148303	P62424
ENSG00000148303	Q5T8U2
ENSG00000148303	Q5T8U3
ENSG00000148308	H0Y5D2
ENSG00000148308	H7BY84
ENSG00000148308	Q5T7U0
ENSG00000148308	Q5T7U1
ENSG00000148308	Q5T7U4
ENSG00000148308	Q9Y5Q8
ENSG00000148331	F6TX30
ENSG00000148331	Q9NWX5
ENSG00000148334	A6NHH0
ENSG00000148334	Q9H7Z7
ENSG00000148334	X6RJ95
ENSG00000148335	Q9BV86
ENSG00000148335	S4R338
ENSG00000148335	S4R344
ENSG00000148335	S4R3J7
ENSG00000148337	A0A0U1RQR2
ENSG00000148337	F5H2X7
ENSG00000148337	F6VD24
ENSG00000148337	F6WSM2
ENSG00000148337	H0Y5D5
ENSG00000148337	Q5SYW2
ENSG00000148337	Q9BTG3
ENSG00000148337	Q9ULV3
ENSG00000148339	F8WEY9
ENSG00000148339	H7C4Z4
ENSG00000148339	Q6KCM7
ENSG00000148341	B7ZC38
ENSG00000148341	B7ZC39
ENSG00000148341	F8WFB9
ENSG00000148341	G5E9J1
ENSG00000148341	H7C1Z6
ENSG00000148341	Q9NR46
ENSG00000148343	B0QZG3
ENSG00000148343	H7C474
ENSG00000148343	Q7L4E1
ENSG00000148344	O14684
ENSG00000148356	Q6UWE0
ENSG00000148358	G5E994
ENSG00000148358	Q5VW38
ENSG00000148358	U3KQD2
ENSG00000148362	Q9BUH6
ENSG00000148384	Q9NRR6
ENSG00000148396	A0A0C4DH09
ENSG00000148396	F1T0I1
ENSG00000148396	J3KNL6
ENSG00000148396	O15027
ENSG00000148396	Q8N9G1
ENSG00000148396	X6RGP5
ENSG00000148399	Q9BTV6
ENSG00000148400	P46531
ENSG00000148408	B1AQK6
ENSG00000148408	B1AQK7
ENSG00000148408	E9PDR3
ENSG00000148408	F6RH32
ENSG00000148408	H0Y7I8
ENSG00000148408	Q00975
ENSG00000148411	Q96BF6
ENSG00000148429	Q92738
ENSG00000148429	V9GYH2
ENSG00000148429	X6RAB3
ENSG00000148444	H0Y4E5
ENSG00000148444	H0Y4W0
ENSG00000148444	H0Y6Z9
ENSG00000148444	Q9UBI1
ENSG00000148444	R4GN06
ENSG00000148444	R4GNF2
ENSG00000148450	H0YE51
ENSG00000148450	Q9Y3D2
ENSG00000148459	H0YEE6
ENSG00000148459	Q5T2R2
ENSG00000148468	Q5SW12
ENSG00000148468	Q5VUB5
ENSG00000148481	Q9H8M7
ENSG00000148481	X6R9S5
ENSG00000148481	X6RC30
ENSG00000148481	X6RC97
ENSG00000148482	Q504Y0
ENSG00000148484	Q15404
ENSG00000148488	H0Y405
ENSG00000148488	P61647
ENSG00000148498	B1AP52
ENSG00000148498	F5GZI3
ENSG00000148498	Q5VWU8
ENSG00000148498	Q5VWV2
ENSG00000148498	Q8TEW0
ENSG00000148516	F6TDF5
ENSG00000148516	F6U0D0
ENSG00000148516	H0YMD3
ENSG00000148516	H0YMN2
ENSG00000148516	H0YND9
ENSG00000148516	P37275
ENSG00000148541	A0A087X0M7
ENSG00000148541	A0A087X1H9
ENSG00000148541	A0A087X216
ENSG00000148541	A0A087X2G4
ENSG00000148541	B7Z2K3
ENSG00000148541	D6RIX4
ENSG00000148541	H0YGW3
ENSG00000148541	Q8NE31
ENSG00000148572	Q96F24
ENSG00000148600	A0A096LNP9
ENSG00000148600	A0A096LNV6
ENSG00000148600	A0A096LP91
ENSG00000148600	A0A0A6YYA3
ENSG00000148600	Q96JP9
ENSG00000148604	P47804
ENSG00000148604	Q96HT6
ENSG00000148606	O14802
ENSG00000148606	Q7Z755
ENSG00000148606	R4GMX2
ENSG00000148634	D6RCL5
ENSG00000148634	D6RFK9
ENSG00000148634	H0Y6K7
ENSG00000148634	Q5GLZ8
ENSG00000148655	A0A087WWI0
ENSG00000148655	A0A087WZZ7
ENSG00000148655	M0R2H0
ENSG00000148655	Q9H2I8
ENSG00000148660	A0A0A0MS52
ENSG00000148660	A0A0A0MT11
ENSG00000148660	H0Y6G2
ENSG00000148660	Q13555
ENSG00000148660	Q5SWX3
ENSG00000148660	Q8WU40
ENSG00000148672	P00367
ENSG00000148680	P34969
ENSG00000148688	P78346
ENSG00000148688	Q5VU10
ENSG00000148688	Q5VU11
ENSG00000148690	Q70Z53
ENSG00000148700	Q9UEY8
ENSG00000148719	J3KPS0
ENSG00000148719	Q9NXW2
ENSG00000148719	V9GY70
ENSG00000148719	V9GYN7
ENSG00000148730	Q13542
ENSG00000148734	Q9GZQ6
ENSG00000148737	A0A0A0MTL7
ENSG00000148737	A0A0D9SGH8
ENSG00000148737	A0A1B0GU84
ENSG00000148737	A0A1B0GUV5
ENSG00000148737	A0A1B0GVE1
ENSG00000148737	C6ZRJ6
ENSG00000148737	C6ZRJ7
ENSG00000148737	C6ZRK5
ENSG00000148737	E2GH26
ENSG00000148737	H0YEE5
ENSG00000148737	Q5JRY3
ENSG00000148737	Q5JRY4
ENSG00000148737	Q5JRY5
ENSG00000148737	Q5VVR5
ENSG00000148737	Q5VVR7
ENSG00000148737	Q5VVR8
ENSG00000148737	Q9NQB0
ENSG00000148798	Q16352
ENSG00000148814	Q9C0I9
ENSG00000148824	E7EVK2
ENSG00000148824	Q9BT17
ENSG00000148824	U3KQ69
ENSG00000148826	Q9C056
ENSG00000148832	A0A0A0MRK7
ENSG00000148832	Q6QHF9
ENSG00000148834	P78417
ENSG00000148834	Q5TA01
ENSG00000148834	Q5TA02
ENSG00000148835	Q15542
ENSG00000148840	E7EVG6
ENSG00000148840	Q5VV67
ENSG00000148840	X6R7H2
ENSG00000148841	Q8IWB1
ENSG00000148841	X6RK76
ENSG00000148842	Q9H8M5
ENSG00000148843	Q14690
ENSG00000148843	S4R3Q4
ENSG00000148908	O43665
ENSG00000148925	B7Z503
ENSG00000148925	E9PKM7
ENSG00000148925	E9PKU9
ENSG00000148925	E9PN21
ENSG00000148925	E9PPD8
ENSG00000148925	Q9BSF8
ENSG00000148926	E9PL83
ENSG00000148926	E9PML4
ENSG00000148926	E9PQE6
ENSG00000148926	E9PQT2
ENSG00000148926	P35318
ENSG00000148935	E9PM28
ENSG00000148935	E9PQ37
ENSG00000148935	E9PQ74
ENSG00000148935	E9PRR5
ENSG00000148935	O43903
ENSG00000148943	G3V1D4
ENSG00000148943	Q9NUP9
ENSG00000148948	E9PLP4
ENSG00000148948	Q9HCJ2
ENSG00000148950	A0A0B4J221
ENSG00000148950	E9PIG6
ENSG00000148950	E9PNR7
ENSG00000148950	E9PR99
ENSG00000148950	H0YD09
ENSG00000148950	Q96LU5
ENSG00000148985	A0A0A0MS75
ENSG00000148985	A8MYS5
ENSG00000148985	A8MZF5
ENSG00000148985	B7Z2X5
ENSG00000148985	E9PKT0
ENSG00000148985	E9PQ19
ENSG00000148985	E9PRZ2
ENSG00000148985	H0YCQ4
ENSG00000148985	H0YDC6
ENSG00000148985	H0YDJ5
ENSG00000148985	H0YDQ4
ENSG00000148985	H0YEE9
ENSG00000148985	Q9UHJ9
ENSG00000149016	C9JBX0
ENSG00000149016	F5H0R1
ENSG00000149016	F8WA97
ENSG00000149016	J3KN81
ENSG00000149016	Q9H6E5
ENSG00000149050	Q9UL59
ENSG00000149084	A0A1B0GU83
ENSG00000149084	A0A1B0GV93
ENSG00000149084	A0A1B0GVY6
ENSG00000149084	A0A1B0GW27
ENSG00000149084	A0A1B0GW85
ENSG00000149084	E9PI21
ENSG00000149084	Q53GQ0
ENSG00000149089	Q96GX9
ENSG00000149089	S4R3D6
ENSG00000149090	A0A087WUR8
ENSG00000149090	A0A087WXE9
ENSG00000149090	E9PMN5
ENSG00000149090	E9PQ70
ENSG00000149090	Q6UXH9
ENSG00000149091	E9PK94
ENSG00000149091	E9PKT3
ENSG00000149091	E9PNL8
ENSG00000149091	E9PNZ3
ENSG00000149091	H0YDN6
ENSG00000149091	H0YEG2
ENSG00000149091	Q13574
ENSG00000149100	E7ESM3
ENSG00000149100	E9PN86
ENSG00000149100	E9PRI2
ENSG00000149100	E9PRY0
ENSG00000149100	E9PSB3
ENSG00000149100	H0YCQ8
ENSG00000149100	J3KNJ2
ENSG00000149100	Q7L2H7
ENSG00000149115	E9PKE7
ENSG00000149115	E9PKK0
ENSG00000149115	Q9C0C2
ENSG00000149131	A0A087WUD9
ENSG00000149131	B5MCB9
ENSG00000149131	C9JZJ9
ENSG00000149131	E9PGN7
ENSG00000149131	E9PK97
ENSG00000149131	H0YCA1
ENSG00000149131	H9KV48
ENSG00000149131	P05155
ENSG00000149136	A0A0U1RRK2
ENSG00000149136	E9PMD4
ENSG00000149136	E9PPZ7
ENSG00000149136	Q08945
ENSG00000149177	A0A087WTK0
ENSG00000149177	A0A087WVC6
ENSG00000149177	E9PJ83
ENSG00000149177	E9PPH3
ENSG00000149177	Q12913
ENSG00000149179	E9PI12
ENSG00000149179	E9PI28
ENSG00000149179	E9PQA0
ENSG00000149179	E9PQS2
ENSG00000149179	H0YDE7
ENSG00000149179	H0YDJ0
ENSG00000149179	Q9H6J7
ENSG00000149182	A0A0D9SF70
ENSG00000149182	E9PIY6
ENSG00000149182	E9PJT7
ENSG00000149182	E9PK28
ENSG00000149182	E9PM18
ENSG00000149182	E9PM63
ENSG00000149182	E9PMR9
ENSG00000149182	E9PMU9
ENSG00000149182	E9PN48
ENSG00000149182	E9PNY8
ENSG00000149182	E9PQP3
ENSG00000149182	G5E9L0
ENSG00000149182	H0YCA3
ENSG00000149182	H0YCL1
ENSG00000149182	H0YDN9
ENSG00000149182	H0YDX1
ENSG00000149182	H0YF45
ENSG00000149182	Q8N6H7
ENSG00000149187	E9PKA1
ENSG00000149187	E9PKU1
ENSG00000149187	E9PQK4
ENSG00000149187	E9PSH0
ENSG00000149187	F5H0D8
ENSG00000149187	F5H3J7
ENSG00000149187	F5H4Y5
ENSG00000149187	F5H7M7
ENSG00000149187	G5EA30
ENSG00000149187	Q92879
ENSG00000149196	A0A087WYW7
ENSG00000149196	E9PJB2
ENSG00000149196	E9PPG8
ENSG00000149196	Q53FT3
ENSG00000149212	A0A0U1RR17
ENSG00000149212	F5H1K7
ENSG00000149212	P58005
ENSG00000149218	O94919
ENSG00000149231	E9PMD6
ENSG00000149231	F5H777
ENSG00000149231	Q8N4S0
ENSG00000149243	A0A0C4DFW7
ENSG00000149243	Q6PF15
ENSG00000149256	E9PPG4
ENSG00000149256	H0YCJ4
ENSG00000149256	H0YCW4
ENSG00000149256	Q6N022
ENSG00000149257	E9PIG2
ENSG00000149257	E9PJH8
ENSG00000149257	E9PK86
ENSG00000149257	E9PKH2
ENSG00000149257	E9PLA6
ENSG00000149257	E9PMI5
ENSG00000149257	E9PNX1
ENSG00000149257	E9PPV6
ENSG00000149257	E9PQ34
ENSG00000149257	E9PR70
ENSG00000149257	E9PRS3
ENSG00000149257	H0YEP8
ENSG00000149257	P50454
ENSG00000149260	E7EV01
ENSG00000149260	E9PS73
ENSG00000149260	K7EP62
ENSG00000149260	O15484
ENSG00000149262	E9PIM3
ENSG00000149262	F8WAA7
ENSG00000149262	Q96HW7
ENSG00000149269	B3KNX7
ENSG00000149269	E9PJF8
ENSG00000149269	E9PKH9
ENSG00000149269	E9PM17
ENSG00000149269	E9PMP2
ENSG00000149269	E9PQW5
ENSG00000149269	E9PRP6
ENSG00000149269	H0YCG5
ENSG00000149269	H0YCM0
ENSG00000149269	H0YF55
ENSG00000149269	Q13153
ENSG00000149273	E9PJH4
ENSG00000149273	E9PJN9
ENSG00000149273	E9PK82
ENSG00000149273	E9PL09
ENSG00000149273	E9PPU1
ENSG00000149273	E9PQ96
ENSG00000149273	E9PQX2
ENSG00000149273	E9PSF4
ENSG00000149273	F2Z2S8
ENSG00000149273	H0YCJ7
ENSG00000149273	H0YES8
ENSG00000149273	H0YEU2
ENSG00000149273	H0YF32
ENSG00000149273	P23396
ENSG00000149289	E9PP00
ENSG00000149289	Q9C0D7
ENSG00000149292	A8MTE9
ENSG00000149292	C9J1D2
ENSG00000149292	C9JPY5
ENSG00000149292	C9JYU1
ENSG00000149292	E9PIB6
ENSG00000149292	E9PIS6
ENSG00000149292	E9PJI9
ENSG00000149292	E9PKU6
ENSG00000149292	E9PP06
ENSG00000149292	H0YDB4
ENSG00000149292	H0YEF6
ENSG00000149292	J3KR69
ENSG00000149292	Q9H892
ENSG00000149294	A0A087WTE4
ENSG00000149294	A0A087WTF6
ENSG00000149294	A0A087WTR3
ENSG00000149294	A0A087WV75
ENSG00000149294	A0A087WVD0
ENSG00000149294	A0A087WVU1
ENSG00000149294	A0A087WWD4
ENSG00000149294	A0A087WWJ5
ENSG00000149294	A0A087WX77
ENSG00000149294	A0A087WZS4
ENSG00000149294	A0A087X1V2
ENSG00000149294	A0A0C4DGS4
ENSG00000149294	A0A0D9SF30
ENSG00000149294	A0A0D9SF98
ENSG00000149294	H7BYX6
ENSG00000149294	P13591
ENSG00000149305	H0YFX8
ENSG00000149305	O95264
ENSG00000149308	E9PKJ1
ENSG00000149308	H0YET3
ENSG00000149308	Q14207
ENSG00000149311	A0A087X0E9
ENSG00000149311	E9PIN0
ENSG00000149311	E9PIQ5
ENSG00000149311	E9PRG7
ENSG00000149311	H0YDU7
ENSG00000149311	H0YEC6
ENSG00000149311	M0QXY8
ENSG00000149311	Q13315
ENSG00000149311	Q6P7P1
ENSG00000149313	E9PLW6
ENSG00000149313	E9PNF3
ENSG00000149313	Q9NRN7
ENSG00000149328	Q8IW92
ENSG00000149346	H0YD23
ENSG00000149346	Q5VYV7
ENSG00000149357	F5GX19
ENSG00000149357	F5H267
ENSG00000149357	F5H3Y3
ENSG00000149357	F5H479
ENSG00000149357	H0YFI1
ENSG00000149357	Q6IAA8
ENSG00000149403	Q16099
ENSG00000149428	A0A087WW13
ENSG00000149428	A0A087WWI4
ENSG00000149428	A0A087X054
ENSG00000149428	A0A087X214
ENSG00000149428	E9PJ21
ENSG00000149428	J3KSR2
ENSG00000149428	J3KTF1
ENSG00000149428	J3QL06
ENSG00000149428	J3QLE9
ENSG00000149428	J3QQH7
ENSG00000149428	K7EQK2
ENSG00000149428	Q9BST8
ENSG00000149428	Q9Y4L1
ENSG00000149474	A0A075B6H4
ENSG00000149474	D6RAU4
ENSG00000149474	Q9H8E8
ENSG00000149476	E9PJG8
ENSG00000149476	E9PQR1
ENSG00000149476	H0YCY6
ENSG00000149476	I3L252
ENSG00000149476	Q3LXA3
ENSG00000149480	O94776
ENSG00000149483	J3QSZ6
ENSG00000149483	Q9NPI0
ENSG00000149485	A0A0A0MR51
ENSG00000149485	C9J425
ENSG00000149485	C9JJB3
ENSG00000149485	F5GWE3
ENSG00000149485	F5GYH4
ENSG00000149485	F5H0Y2
ENSG00000149485	F5H1Q7
ENSG00000149485	F5H2H3
ENSG00000149485	F5H2R9
ENSG00000149485	F5H3P6
ENSG00000149485	F5H3U5
ENSG00000149485	F5H5X5
ENSG00000149485	F5H852
ENSG00000149485	F5H8G5
ENSG00000149485	H0YB97
ENSG00000149485	H7C2V0
ENSG00000149485	O60427
ENSG00000149489	E9PKF5
ENSG00000149489	E9PMR7
ENSG00000149489	E9PS24
ENSG00000149489	Q03395
ENSG00000149499	B7WPE2
ENSG00000149499	C9J6V3
ENSG00000149499	E9PJV5
ENSG00000149499	E9PSB4
ENSG00000149499	G3V195
ENSG00000149499	G3V1D0
ENSG00000149499	H0Y3M3
ENSG00000149499	H7C355
ENSG00000149499	Q32P44
ENSG00000149503	E9PM67
ENSG00000149503	Q9NQS7
ENSG00000149527	B9DI82
ENSG00000149527	O75038
ENSG00000149527	V9GY64
ENSG00000149532	C9J286
ENSG00000149532	C9J323
ENSG00000149532	C9JM38
ENSG00000149532	F5GXA3
ENSG00000149532	F5H047
ENSG00000149532	F5H1W4
ENSG00000149532	F5H2K8
ENSG00000149532	F5H5B7
ENSG00000149532	F5H669
ENSG00000149532	F5H6A8
ENSG00000149532	F5H6M0
ENSG00000149532	F5H6P5
ENSG00000149532	J3QT54
ENSG00000149532	Q8N684
ENSG00000149541	E9PNA1
ENSG00000149541	E9PQ60
ENSG00000149541	G3V150
ENSG00000149541	O94766
ENSG00000149547	A0A087WV44
ENSG00000149547	B7ZB74
ENSG00000149547	E9PK61
ENSG00000149547	E9PL33
ENSG00000149547	E9PLB8
ENSG00000149547	E9PM05
ENSG00000149547	E9PQN7
ENSG00000149547	E9PS58
ENSG00000149547	O14681
ENSG00000149554	A0A087WT52
ENSG00000149554	A0A087WY91
ENSG00000149554	E7EPP6
ENSG00000149554	E9PJI4
ENSG00000149554	E9PKQ3
ENSG00000149554	E9PM65
ENSG00000149554	E9PPA5
ENSG00000149554	E9PQW7
ENSG00000149554	E9PRU7
ENSG00000149554	J3KN87
ENSG00000149554	O14757
ENSG00000149557	E9PNH2
ENSG00000149557	J3KTR6
ENSG00000149557	Q99689
ENSG00000149564	C9JIE7
ENSG00000149564	F8WDW9
ENSG00000149564	Q96AP7
ENSG00000149571	E9PRX9
ENSG00000149571	Q8IZU9
ENSG00000149573	O60487
ENSG00000149575	O60939
ENSG00000149577	C9JBG5
ENSG00000149577	E9PMC3
ENSG00000149577	E9PME7
ENSG00000149577	E9PPN9
ENSG00000149577	F5H8L4
ENSG00000149577	G3V172
ENSG00000149577	H0YEI3
ENSG00000149577	Q8NBJ9
ENSG00000149582	E9PI73
ENSG00000149582	E9PID6
ENSG00000149582	E9PIE6
ENSG00000149582	E9PIR4
ENSG00000149582	E9PIT4
ENSG00000149582	E9PK43
ENSG00000149582	E9PK88
ENSG00000149582	E9PKP3
ENSG00000149582	H0YC87
ENSG00000149582	H0YD63
ENSG00000149582	Q86YD3
ENSG00000149591	E9PJ32
ENSG00000149591	H0YCU9
ENSG00000149591	Q01995
ENSG00000149596	Q9BR39
ENSG00000149599	H0Y5A2
ENSG00000149599	Q5QP64
ENSG00000149599	Q9H1R2
ENSG00000149600	Q86VX2
ENSG00000149600	V9GY66
ENSG00000149600	V9GYC5
ENSG00000149633	A0A087WWV7
ENSG00000149633	A0A087X0C1
ENSG00000149633	Q5JYT7
ENSG00000149633	Q5JYT8
ENSG00000149634	Q9BR10
ENSG00000149636	Q5JW53
ENSG00000149636	Q5JW54
ENSG00000149636	Q5JW57
ENSG00000149636	Q9H410
ENSG00000149639	H0YDM2
ENSG00000149639	O94964
ENSG00000149639	X6R3R3
ENSG00000149654	Q9UJ99
ENSG00000149657	A0A0C4DFV2
ENSG00000149657	Q5TBP9
ENSG00000149657	Q5TBQ0
ENSG00000149657	Q5TBQ1
ENSG00000149657	Q9BX40
ENSG00000149658	Q5JXC6
ENSG00000149658	Q9BYJ9
ENSG00000149679	H0Y5H2
ENSG00000149679	Q9BTV7
ENSG00000149716	A6YPU5
ENSG00000149716	B4DFA5
ENSG00000149716	F5GWS9
ENSG00000149716	F5GZY6
ENSG00000149716	F5H179
ENSG00000149716	F5H6T8
ENSG00000149716	F5H8D9
ENSG00000149716	H3BPK6
ENSG00000149716	Q8WV07
ENSG00000149742	Q8IVM8
ENSG00000149743	F5H1K3
ENSG00000149743	F5H6B6
ENSG00000149743	F5H8A0
ENSG00000149743	H0YGY9
ENSG00000149743	Q86TN4
ENSG00000149761	F5H1N0
ENSG00000149761	G3V1M6
ENSG00000149761	H0YGG2
ENSG00000149761	J3KQJ3
ENSG00000149761	Q9BRQ3
ENSG00000149781	F5H1C6
ENSG00000149781	F5H3I6
ENSG00000149781	H0YFT5
ENSG00000149781	Q86UX7
ENSG00000149782	Q01970
ENSG00000149792	E9PI78
ENSG00000149792	E9PNF1
ENSG00000149792	E9PRD2
ENSG00000149792	H0YDP7
ENSG00000149792	Q13405
ENSG00000149798	O14613
ENSG00000149806	E9PM49
ENSG00000149806	E9PMS9
ENSG00000149806	E9PR30
ENSG00000149806	J3KN89
ENSG00000149806	P35544
ENSG00000149806	P62861
ENSG00000149809	E9PK81
ENSG00000149809	E9PLI3
ENSG00000149809	E9PLL1
ENSG00000149809	E9PLS9
ENSG00000149809	E9PP79
ENSG00000149809	E9PQ50
ENSG00000149809	E9PQZ7
ENSG00000149809	E9PRQ1
ENSG00000149809	E9PS09
ENSG00000149809	E9PS18
ENSG00000149809	H0YCI8
ENSG00000149809	H0YDY5
ENSG00000149809	H0YEN6
ENSG00000149809	O76062
ENSG00000149823	E9PJ36
ENSG00000149823	E9PKE5
ENSG00000149823	E9PKX7
ENSG00000149823	E9PMB6
ENSG00000149823	E9PQD5
ENSG00000149823	E9PQN6
ENSG00000149823	E9PRV0
ENSG00000149823	H0YCB7
ENSG00000149823	H0YDX9
ENSG00000149823	H0YEE1
ENSG00000149823	Q9UID3
ENSG00000149923	H3BPN5
ENSG00000149923	H3BTA2
ENSG00000149923	H3BV22
ENSG00000149923	H3BVE3
ENSG00000149923	I3L4X0
ENSG00000149923	P60510
ENSG00000149925	A0A1B0GW02
ENSG00000149925	H3BMQ8
ENSG00000149925	H3BPS8
ENSG00000149925	H3BQN4
ENSG00000149925	H3BR04
ENSG00000149925	H3BR68
ENSG00000149925	H3BU78
ENSG00000149925	H3BUH7
ENSG00000149925	H3BUK5
ENSG00000149925	J3KPS3
ENSG00000149925	P04075
ENSG00000149926	H3BST4
ENSG00000149926	H3BUM7
ENSG00000149926	H3BUS2
ENSG00000149926	I3L180
ENSG00000149926	Q71RH2
ENSG00000149927	H3BNF7
ENSG00000149927	H3BSH4
ENSG00000149927	H3BTI1
ENSG00000149927	H3BU41
ENSG00000149927	I3L194
ENSG00000149927	I3L3P9
ENSG00000149927	Q14183
ENSG00000149929	Q9BW71
ENSG00000149930	Q9UL54
ENSG00000149932	H3BML8
ENSG00000149932	I3L2J7
ENSG00000149932	I3L2P0
